product_title,ships_from_to,grams,quality,btc_price,cost_per_gram,cost_per_gram_pure,vendor_name,successful_transactions,rating,ships_from,ships_to,ships_to_US,ships_from_US,ships_to_NL,ships_from_NL,ships_to_FR,ships_from_FR,ships_to_GB,ships_from_GB,ships_to_CA,ships_from_CA,ships_to_DE,ships_from_DE,ships_to_AU,ships_from_AU,ships_to_EU,ships_from_EU,ships_to_ES,ships_from_ES,ships_to_N. America,ships_from_N. America,ships_to_BE,ships_from_BE,ships_to_WW,ships_from_WW,ships_to_SI,ships_from_SI,ships_to_IT,ships_from_IT,ships_to_DK,ships_from_DK,ships_to_S. America,ships_from_S. America,ships_to_CH,ships_from_CH,ships_to_BR,ships_from_BR,ships_to_CZ,ships_from_CZ,ships_to_SE,ships_from_SE,ships_to_CO,ships_from_CO,ships_to_CN,ships_from_CN,ships_to_PL,ships_from_PL,ships_to_GR,ships_from_GR,usd_price,vendor_performance
92% Pure Peruvian Crack Sampler 1g,"GB  → WW, EU",1.0,92.0,0.0393,0.0393,0.0427173913,thebestchemist,980,4.88,GB,"WW, EU",False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,Other,Other
92% Pure Peruvian Crack Sampler 5g,"GB  → WW, EU",5.0,92.0,0.167,0.0334,0.03630434783,thebestchemist,980,4.88,GB,"WW, EU",False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,Other,Other
92% UNCUT COCAINE 10G [All orders sent in -24H],FR  → WW,10.0,92.0,0.3607,0.03607,0.03920652174,Johndelasvegas,140,4.83,FR,WW,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,Other,Other
92% UNCUT COCAINE 1G [All orders sent in -24H],FR  → WW,1.0,92.0,0.0412,0.0412,0.0447826087,Johndelasvegas,140,4.83,FR,WW,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,Other,Other
92% UNCUT COCAINE 20G [All orders sent in -24H],FR  → WW,20.0,92.0,0.67,0.0335,0.03641304348,Johndelasvegas,140,4.83,FR,WW,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,Other,Other
92% UNCUT COCAINE 2G [All orders sent in -24H],FR  → WW,2.0,92.0,0.0747,0.03735,0.04059782609,Johndelasvegas,140,4.83,FR,WW,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,Other,Other
92% UNCUT COCAINE 50G [All orders sent in -24H],FR  → WW,50.0,92.0,1.546,0.03092,0.03360869565,Johndelasvegas,140,4.83,FR,WW,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,Other,Other
92% UNCUT COCAINE 5G [All orders sent in -24H],FR  → WW,5.0,92.0,0.1855,0.0371,0.04032608696,Johndelasvegas,140,4.83,FR,WW,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,Other,Other
94% PURE BOLIVIAN BRICK COCAINE - 0.12g SAMPLER,"GB  → WW, EU",0.12,94.0,0.00704,0.05866666667,0.06241134752,thebestchemist,980,4.88,GB,"WW, EU",False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,Other,Other
94% PURE BOLIVIAN BRICK COCAINE - 0.25g SAMPLER,"GB  → WW, EU",0.25,94.0,0.0129,0.0516,0.05489361702,thebestchemist,980,4.88,GB,"WW, EU",False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,Other,Other
94% PURE BOLIVIAN BRICK COCAINE - 1g SAMPLER,"GB  → WW, EU",1.0,94.0,0.0381,0.0381,0.04053191489,thebestchemist,980,4.88,GB,"WW, EU",False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,Other,Other
9g Cocaine Pure Flakes 90%+,"FR  → FR, EU",9.0,90.0,0.375,0.04166666667,0.0462962963,CocaColaFR,540,4.86,FR,"FR, EU",False,False,False,False,True,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,Other,Other
9gr | Cocaine 88% Pure | PROMO SAMPLE SALE,"NL  → WW, EU",9.0,88.0,0.198,0.022,0.025,Redbull7,430,4.85,NL,"WW, EU",False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,Other,Other
> KWIKDRUGS  - 0.75G COCAINE ROCKETFUEL87%,GB  → WW,0.75,87.0,0.0264,0.0352,0.04045977011,KwikDrugs,580,4.96,GB,WW,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,Other,Other
> KWIKDRUGS-0.25G COCAINE ROCKETFUEL87%,GB  → WW,0.25,87.0,0.01173,0.04692,0.05393103448,KwikDrugs,580,4.96,GB,WW,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,Other,Other
> KWIKDRUGS-0.5G COCAINE ROCKETFUEL87%,GB  → WW,0.5,87.0,0.0176,0.0352,0.04045977011,KwikDrugs,580,4.96,GB,WW,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,Other,Other
> KWIKDRUGS-14G COCAINE ROCKETFUEL87%,GB  → WW,14.0,87.0,0.3668,0.0262,0.03011494253,KwikDrugs,580,4.96,GB,WW,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,Other,Other
> KWIKDRUGS-1G COCAINE ROCKETFUEL87%,GB  → WW,1.0,87.0,0.0352,0.0352,0.04045977011,KwikDrugs,580,4.96,GB,WW,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,Other,Other
> KWIKDRUGS-28G COCAINE ROCKETFUEL87%,GB  → WW,28.0,87.0,0.704,0.02514285714,0.0288998358,KwikDrugs,580,4.96,GB,WW,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,Other,Other
> KWIKDRUGS-2G COCAINE ROCKETFUEL87%,GB  → WW,2.0,87.0,0.0645,0.03225,0.03706896552,KwikDrugs,580,4.96,GB,WW,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,Other,Other
> KWIKDRUGS-3.5G COCAINE ROCKETFUEL87%,GB  → WW,3.5,87.0,0.1027,0.02934285714,0.033727422,KwikDrugs,580,4.96,GB,WW,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,Other,Other
> KWIKDRUGS-7G COCAINE ROCKETFUEL87%,GB  → WW,7.0,87.0,0.1907,0.02724285714,0.0313136289,KwikDrugs,580,4.96,GB,WW,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,Other,Other
AMAZING COCAINE HQ 90%+   0.5g   £35 (SALE),"GB  → WW, GB",0.5,90.0,0.02054,0.04108,0.04564444444,onenation,1550,4.84,GB,"WW, GB",False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,Other,Other
AMAZING COCAINE HQ 90%+++  0.2g   £20 (SALE),"GB  → WW, GB",0.2,90.0,0.01173,0.05865,0.06516666667,onenation,1550,4.84,GB,"WW, GB",False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,Other,Other
AMAZING COCAINE HQ 90%+++  1g   £70 (SALE,"GB  → WW, GB",1.0,90.0,0.04109,0.04109,0.04565555556,onenation,1550,4.84,GB,"WW, GB",False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,Other,Other
AMAZING COCAINE HQ 90%+++  1g   £70 (SALE),"GB  → WW, GB",1.0,90.0,0.04109,0.04109,0.04565555556,onenation,1550,4.84,GB,"WW, GB",False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,Other,Other
BEST QUALITY COKE YOU EVER SEEN 90%+ PURITY 1g ###,IT  → WW,1.0,90.0,0.0412,0.0412,0.04577777778,AmmaccaBanane,11,5.0,IT,WW,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,Other,Other
BEST QUALITY COKE YOU EVER SEEN 90%+ PURITY 3g ###,IT  → WW,3.0,90.0,0.1082,0.03606666667,0.04007407407,AmmaccaBanane,11,5.0,IT,WW,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,Other,Other
Best in UK - Bolivian 94% Crack Cocaine 0.1g,"GB  → WW, EU",0.1,94.0,0.00704,0.0704,0.07489361702,thebestchemist,980,4.88,GB,"WW, EU",False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,Other,Other
Best in UK - Bolivian 94% Crack Cocaine 0.25g,"GB  → WW, EU",0.25,94.0,0.01173,0.04692,0.04991489362,thebestchemist,980,4.88,GB,"WW, EU",False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,Other,Other
Best in UK - Bolivian 94% Crack Cocaine 0.5g,"GB  → WW, EU",0.5,94.0,0.02348,0.04696,0.04995744681,thebestchemist,980,4.88,GB,"WW, EU",False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,Other,Other
Best in UK - Bolivian 94% Crack Cocaine 1g,"GB  → WW, EU",1.0,94.0,0.044,0.044,0.04680851064,thebestchemist,980,4.88,GB,"WW, EU",False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,Other,Other
Best in UK - Bolivian 94% Crack Cocaine 3.5g,"GB  → WW, EU",3.5,94.0,0.1614,0.04611428571,0.04905775076,thebestchemist,980,4.88,GB,"WW, EU",False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,Other,Other
